state,county,current_votes,total_votes,percent
Delaware,Kent County,84975,87025,100
Delaware,New Castle County,279462,287633,100
Delaware,Sussex County,126498,129352,100
Georgia,Appling County,8187,8341,100
Georgia,Atkinson County,3097,3155,100
Georgia,Bacon County,4590,4668,100
Georgia,Baker County,1534,1555,100
Georgia,Baldwin County,18082,18251,100
Georgia,Banks County,8725,8801,100
Georgia,Barrow County,37627,38017,100
Georgia,Bartow County,50034,50467,100
Georgia,Ben Hill County,6477,6560,100
Georgia,Berrien County,7650,7743,100
Georgia,Bibb County,69987,70802,100
Georgia,Bleckley County,5644,5706,100
Georgia,Brantley County,7616,7746,100
Georgia,Brooks County,6976,7100,100
Georgia,Bryan County,21163,21340,100
Georgia,Bulloch County,29793,30084,100
Georgia,Burke County,10560,10684,100
Georgia,Butts County,11690,11789,100
Georgia,Calhoun County,2172,2194,100
Georgia,Camden County,23349,23688,100
Georgia,Candler County,4370,4432,100
Georgia,Carroll County,53973,54474,100
Georgia,Catoosa County,32212,32692,100
Georgia,Charlton County,4477,4566,100
Georgia,Chatham County,131847,133420,100
Georgia,Chattahoochee County,1548,1590,100
Georgia,Chattooga County,9938,10050,100
Georgia,Cherokee County,143526,144830,100
Georgia,Clarke County,50950,51218,100
Georgia,Clay County,1416,1434,100
Georgia,Clayton County,111045,112344,100
Georgia,Clinch County,2797,2864,100
Georgia,Cobb County,390772,393744,100
Georgia,Coffee County,14991,15214,100
Georgia,Colquitt County,15891,16083,100
Georgia,Columbia County,79907,80579,100
Georgia,Cook County,6972,7035,100
Georgia,Coweta County,76122,76799,100
Georgia,Crawford County,6026,6102,100
Georgia,Crisp County,7980,8052,100
Georgia,Dade County,7332,7434,100
Georgia,Dawson County,15924,16081,100
Georgia,Decatur County,11449,11627,100
Georgia,DeKalb County,367643,370675,100
Georgia,Dodge County,7952,8070,100
Georgia,Dooly County,4059,4105,100
Georgia,Dougherty County,34911,35311,100
Georgia,Douglas County,68441,69097,100
Georgia,Early County,5105,5187,100
Georgia,Echols County,1418,1441,100
Georgia,Effingham County,31319,31624,100
Georgia,Elbert County,9075,9171,100
Georgia,Emanuel County,9368,9501,100
Georgia,Evans County,4191,4247,100
Georgia,Fannin County,14686,14850,100
Georgia,Fayette County,71470,71993,100
Georgia,Floyd County,41288,38588,100
Georgia,Forsyth County,128267,129305,100
Georgia,Franklin County,10659,10786,100
Georgia,Fulton County,520778,524659,100
Georgia,Gilmer County,16307,16525,100
Georgia,Glascock County,1540,1566,100
Georgia,Glynn County,41468,41984,100
Georgia,Gordon County,23766,24033,100
Georgia,Grady County,10580,10707,100
Georgia,Greene County,11162,11247,100
Georgia,Gwinnett County,411206,413865,100
Georgia,Habersham County,20259,20432,100
Georgia,Hall County,89787,90523,100
Georgia,Hancock County,4097,4165,100
Georgia,Haralson County,14135,14272,100
Georgia,Harris County,19854,19991,100
Georgia,Hart County,12532,12727,100
Georgia,Heard County,5333,5397,100
Georgia,Henry County,121709,122742,100
Georgia,Houston County,74162,74823,100
Georgia,Irwin County,4144,4168,100
Georgia,Jackson County,37383,37670,100
Georgia,Jasper County,7592,7644,100
Georgia,Jeff Davis County,5698,5771,100
Georgia,Jefferson County,7554,7642,100
Georgia,Jenkins County,3400,3455,100
Georgia,Johnson County,4034,4100,100
Georgia,Jones County,14842,14966,100
Georgia,Lamar County,8988,9039,100
Georgia,Lanier County,3519,3576,100
Georgia,Laurens County,22474,22729,100
Georgia,Lee County,16559,16714,100
Georgia,Liberty County,21091,21389,100
Georgia,Lincoln County,4593,4650,100
Georgia,Long County,5581,5656,100
Georgia,Lowndes County,45772,46355,100
Georgia,Lumpkin County,15363,15531,100
Georgia,McDuffie County,10370,10455,100
Georgia,McIntosh County,6602,6696,100
Georgia,Macon County,4593,4662,100
Georgia,Madison County,14798,14937,100
Georgia,Marion County,3599,3624,100
Georgia,Meriwether County,10778,10877,100
Georgia,Miller County,2781,2835,100
Georgia,Mitchell County,8871,8963,100
Georgia,Monroe County,15428,15592,100
Georgia,Montgomery County,3920,3966,100
Georgia,Morgan County,11627,11707,100
Georgia,Murray County,15151,15389,100
Georgia,Muscogee County,79550,80543,100
Georgia,Newton County,53778,54239,100
Georgia,Oconee County,25142,25168,100
Georgia,Oglethorpe County,8057,8131,100
Georgia,Paulding County,84548,85385,100
Georgia,Peach County,12432,12545,100
Georgia,Pickens County,16969,17116,100
Georgia,Pierce County,8941,9048,100
Georgia,Pike County,10649,10720,100
Georgia,Polk County,17235,17399,100
Georgia,Pulaski County,4005,4059,100
Georgia,Putnam County,11767,11855,100
Georgia,Quitman County,1086,1106,100
Georgia,Rabun County,9472,9568,100
Georgia,Randolph County,3041,3074,100
Georgia,Richmond County,85968,87016,100
Georgia,Rockdale County,44263,44686,100
Georgia,Schley County,2256,2275,100
Georgia,Screven County,6547,6628,100
Georgia,Seminole County,3838,3884,100
Georgia,Spalding County,29764,30116,100
Georgia,Stephens County,11768,11885,100
Georgia,Stewart County,1953,1990,100
Georgia,Sumter County,12022,12150,100
Georgia,Talbot County,3450,3522,100
Georgia,Taliaferro County,902,928,100
Georgia,Tattnall County,8091,8183,100
Georgia,Taylor County,3792,3839,100
Georgia,Telfair County,4255,4333,100
Georgia,Terrell County,4375,4416,100
Georgia,Thomas County,21600,21853,100
Georgia,Tift County,16092,16283,100
Georgia,Toombs County,10798,10914,100
Georgia,Towns County,7888,7979,100
Georgia,Treutlen County,3023,3077,100
Georgia,Troup County,29809,30059,100
Georgia,Turner County,3741,3792,100
Georgia,Twiggs County,4381,4444,100
Georgia,Union County,15378,15592,100
Georgia,Upson County,12784,12905,100
Georgia,Walker County,28999,29436,100
Georgia,Walton County,50738,50812,100
Georgia,Ware County,13979,14296,100
Georgia,Warren County,2614,2681,100
Georgia,Washington County,9279,9459,100
Georgia,Wayne County,12633,12778,100
Georgia,Webster County,1372,1390,100
Georgia,Wheeler County,2258,2285,100
Georgia,White County,14716,14816,100
Georgia,Whitfield County,36297,36746,100
Georgia,Wilcox County,3230,3281,100
Georgia,Wilkes County,4951,5029,100
Georgia,Wilkinson County,4704,4770,100
Georgia,Worth County,9210,9286,100
Idaho,Ada County,258014,259377,99
Idaho,Adams County,1561,2650,59
Idaho,Bannock County,39413,36555,99
Idaho,Bear Lake County,3301,3279,95
Idaho,Benewah County,4873,5080,95
Idaho,Bingham County,19835,20094,99
Idaho,Blaine County,13306,13239,95
Idaho,Boise County,4791,4706,95
Idaho,Bonner County,27021,27021,99
Idaho,Bonneville County,53028,49517,95
Idaho,Boundary County,6258,6266,95
Idaho,Butte County,1410,1528,92
Idaho,Camas County,675,729,93
Idaho,Canyon County,89597,90438,99
Idaho,Caribou County,3196,3399,94
Idaho,Cassia County,9586,10188,94
Idaho,Clark County,311,337,92
Idaho,Clearwater County,4379,4615,95
Idaho,Custer County,2708,2930,92
Idaho,Elmore County,10119,10518,95
Idaho,Franklin County,6614,6182,95
Idaho,Fremont County,6706,6403,95
Idaho,Gem County,9912,9818,95
Idaho,Gooding County,6039,6409,94
Idaho,Idaho County,9481,9987,95
Idaho,Jefferson County,14066,12848,95
Idaho,Jerome County,7788,8335,93
Idaho,Kootenai County,87955,80475,95
Idaho,Latah County,20593,20543,99
Idaho,Lemhi County,4702,4973,95
Idaho,Lewis County,1848,1931,95
Idaho,Lincoln County,1931,2158,89
Idaho,Madison County,16941,17569,95
Idaho,Minidoka County,7923,7988,99
Idaho,Nez Perce County,20836,20967,99
Idaho,Oneida County,2414,2316,95
Idaho,Owyhee County,4741,4845,95
Idaho,Payette County,11233,11293,99
Idaho,Power County,3055,3194,95
Idaho,Shoshone County,5929,6216,95
Idaho,Teton County,6310,5572,95
Idaho,Twin Falls County,36040,36883,95
Idaho,Valley County,7036,6494,95
Idaho,Washington County,5351,5499,95
Illinois,Adams County,33113,32202,95
Illinois,Alexander County,2550,3010,85
Illinois,Bond County,5917,1160,99
Illinois,Boone County,24365,22910,95
Illinois,Brown County,2486,2604,95
Illinois,Bureau County,16994,18093,94
Illinois,Calhoun County,2686,2827,95
Illinois,Carroll County,7898,1062,99
Illinois,Cass County,5231,5603,93
Illinois,Champaign County,94176,101437,93
Illinois,Christian County,15866,16962,94
Illinois,Clark County,8233,8656,95
Illinois,Clay County,6706,6971,95
Illinois,Clinton County,18931,17465,95
Illinois,Coles County,20489,21851,94
Illinois,Cook County,2211595,2417649,91
Illinois,Crawford County,9299,9574,95
Illinois,Cumberland County,5772,6100,95
Illinois,DeKalb County,47505,43345,95
Illinois,De Witt County,7870,7552,95
Illinois,Douglas County,8634,8970,95
Illinois,DuPage County,483769,474506,95
Illinois,Edgar County,8014,8656,93
Illinois,Edwards County,3274,3670,89
Illinois,Effingham County,18783,17654,95
Illinois,Fayette County,9894,10033,99
Illinois,Ford County,6724,6997,95
Illinois,Franklin County,18176,20497,89
Illinois,Fulton County,16279,17278,94
Illinois,Gallatin County,2538,2980,85
Illinois,Greene County,6050,6137,95
Illinois,Grundy County,25966,26400,98
Illinois,Hamilton County,4151,4588,90
Illinois,Hancock County,6435,9121,71
Illinois,Hardin County,0,2514,0
Illinois,Henderson County,3563,3885,92
Illinois,Henry County,25216,24559,95
Illinois,Iroquois County,13829,14348,95
Illinois,Jackson County,22309,27180,82
Illinois,Jasper County,5446,5643,95
Illinois,Jefferson County,16963,18631,91
Illinois,Jersey County,11632,12076,95
Illinois,Jo Daviess County,12253,11314,95
Illinois,Johnson County,6327,6442,98
Illinois,Kane County,230012,220744,99
Illinois,Kankakee County,49148,47156,95
Illinois,Kendall County,63378,59861,95
Illinois,Knox County,22360,25236,89
Illinois,Lake County,325754,334925,95
Illinois,LaSalle County,51250,54372,94
Illinois,Lawrence County,6217,6688,93
Illinois,Lee County,16117,16895,95
Illinois,Livingston County,16810,5933,99
Illinois,Logan County,12971,13117,99
Illinois,McDonough County,12112,13084,93
Illinois,McHenry County,162811,159365,95
Illinois,McLean County,86138,89415,95
Illinois,Macon County,48497,45131,99
Illinois,Macoupin County,23536,24534,95
Illinois,Madison County,134070,129785,95
Illinois,Marion County,16984,18728,91
Illinois,Marshall County,6191,6557,94
Illinois,Mason County,6655,2476,99
Illinois,Massac County,6699,6803,98
Illinois,Menard County,6848,6516,95
Illinois,Mercer County,8592,9326,92
Illinois,Monroe County,20839,19258,95
Illinois,Montgomery County,12522,14217,88
Illinois,Morgan County,15052,16167,93
Illinois,Moultrie County,6631,6879,95
Illinois,Ogle County,25814,26350,95
Illinois,Peoria County,81939,82264,99
Illinois,Perry County,9848,10817,91
Illinois,Piatt County,9705,9044,95
Illinois,Pike County,7694,7690,99
Illinois,Pope County,2127,2386,89
Illinois,Pulaski County,2576,3260,79
Illinois,Putnam County,3253,3345,97
Illinois,Randolph County,14665,15565,94
Illinois,Richland County,9996,7710,95
Illinois,Rock Island County,66104,64602,95
Illinois,St. Clair County,124112,121541,95
Illinois,Saline County,10786,12471,86
Illinois,Sangamon County,103983,108902,95
Illinois,Schuyler County,3837,3908,98
Illinois,Scott County,2670,2867,93
Illinois,Shelby County,11901,11901,99
Illinois,Stark County,2824,2999,94
Illinois,Stephenson County,21202,21446,99
Illinois,Tazewell County,67751,64441,95
Illinois,Union County,8793,8896,99
Illinois,Vermilion County,31303,33748,93
Illinois,Wabash County,5475,5992,91
Illinois,Warren County,7793,7792,95
Illinois,Washington County,7766,8163,95
Illinois,Wayne County,8302,9125,91
Illinois,White County,7271,8055,90
Illinois,Whiteside County,26873,27910,95
Illinois,Will County,341892,328279,99
Illinois,Williamson County,32910,31875,95
Illinois,Winnebago County,126388,119319,95
Illinois,Woodford County,20740,19789,95
Illinois,Cook Suburbs,1118340,1221698,92
Iowa,Adair County,4141,4171,99
Iowa,Adams County,2156,2154,99
Iowa,Allamakee County,7335,7152,95
Iowa,Appanoose County,6384,6406,95
Iowa,Audubon County,3371,3559,95
Iowa,Benton County,14483,14703,95
Iowa,Black Hawk County,65976,77548,85
Iowa,Boone County,15183,15057,95
Iowa,Bremer County,14445,15704,92
Iowa,Buchanan County,10699,11039,95
Iowa,Buena Vista County,7987,8782,91
Iowa,Butler County,8007,7770,95
Iowa,Calhoun County,5205,5469,95
Iowa,Carroll County,11151,11193,95
Iowa,Cass County,7158,7265,99
Iowa,Cedar County,10535,10108,95
Iowa,Cerro Gordo County,23514,24941,94
Iowa,Cherokee County,6421,6716,95
Iowa,Chickasaw County,6578,6605,99
Iowa,Clarke County,4605,4666,99
Iowa,Clay County,8859,9065,95
Iowa,Clayton County,9518,9431,95
Iowa,Clinton County,24336,26195,93
Iowa,Crawford County,7000,7165,95
Iowa,Dallas County,55541,56000,95
Iowa,Davis County,4039,4097,99
Iowa,Decatur County,3737,3798,98
Iowa,Delaware County,9932,9651,95
Iowa,Des Moines County,19587,21340,92
Iowa,Dickinson County,11180,12011,93
Iowa,Dubuque County,53043,58809,90
Iowa,Emmet County,4796,5000,95
Iowa,Fayette County,10095,10176,99
Iowa,Floyd County,7964,8668,92
Iowa,Franklin County,5059,5319,95
Iowa,Fremont County,3807,3849,99
Iowa,Greene County,4990,5054,99
Iowa,Grundy County,7212,7281,95
Iowa,Guthrie County,6321,6160,95
Iowa,Hamilton County,7866,7916,99
Iowa,Hancock County,6075,6215,95
Iowa,Hardin County,8838,9312,95
Iowa,Harrison County,8004,7712,95
Iowa,Henry County,9758,10133,95
Iowa,Howard County,4906,4951,99
Iowa,Humboldt County,5262,5396,95
Iowa,Ida County,3815,3845,99
Iowa,Iowa County,9624,9702,99
Iowa,Jackson County,10908,10652,95
Iowa,Jasper County,20007,20653,97
Iowa,Jefferson County,8798,9789,90
Iowa,Johnson County,82591,89250,93
Iowa,Jones County,10898,10744,95
Iowa,Keokuk County,5208,5273,99
Iowa,Kossuth County,9006,9178,95
Iowa,Lee County,16541,19417,85
Iowa,Linn County,126376,136737,92
Iowa,Louisa County,5255,5173,95
Iowa,Lucas County,4542,4299,99
Iowa,Lyon County,6749,6824,95
Iowa,Madison County,9717,9795,99
Iowa,Mahaska County,11220,11374,95
Iowa,Marion County,19047,19217,99
Iowa,Marshall County,17851,19950,89
Iowa,Mills County,8150,8099,95
Iowa,Mitchell County,5802,5729,95
Iowa,Monona County,4656,4869,95
Iowa,Monroe County,4008,3993,95
Iowa,Montgomery County,5297,5211,95
Iowa,Muscatine County,20428,20806,95
Iowa,O'Brien County,7458,7791,95
Iowa,Osceola County,3262,3319,95
Iowa,Page County,7435,7416,95
Iowa,Palo Alto County,4932,5122,95
Iowa,Plymouth County,14028,14157,99
Iowa,Pocahontas County,3774,4139,91
Iowa,Polk County,256069,268604,95
Iowa,Pottawattamie County,45033,44900,95
Iowa,Poweshiek County,10035,10442,95
Iowa,Ringgold County,2693,2848,95
Iowa,Sac County,5478,5543,95
Iowa,Scott County,91540,104315,88
Iowa,Shelby County,6691,6801,95
Iowa,Sioux County,18886,18943,99
Iowa,Story County,50469,50668,99
Iowa,Tama County,8962,8998,99
Iowa,Taylor County,3210,3130,95
Iowa,Union County,6119,6149,99
Iowa,Van Buren County,3751,3679,95
Iowa,Wapello County,15334,16208,95
Iowa,Warren County,30680,31668,95
Iowa,Washington County,11649,11757,99
Iowa,Wayne County,3051,3037,95
Iowa,Webster County,17616,19161,92
Iowa,Winnebago County,5922,2924,99
Iowa,Winneshiek County,11956,13180,91
Iowa,Woodbury County,44472,47039,95
Iowa,Worth County,4372,4398,95
Iowa,Wright County,6186,6463,95
Kansas,Allen County,5796,7429,78
Kansas,Anderson County,3678,3664,99
Kansas,Atchison County,7293,362,99
Kansas,Barber County,2294,2507,92
Kansas,Barton County,10914,10891,99
Kansas,Bourbon County,6485,6776,95
Kansas,Brown County,4361,4377,95
Kansas,Butler County,31889,31708,99
Kansas,Chase County,1475,1484,95
Kansas,Chautauqua County,1617,1768,91
Kansas,Cherokee County,8875,8925,99
Kansas,Cheyenne County,1445,1621,89
Kansas,Clark County,1039,1156,90
Kansas,Clay County,4098,4342,94
Kansas,Cloud County,4137,4609,90
Kansas,Coffey County,4412,4442,99
Kansas,Comanche County,904,1006,90
Kansas,Cowley County,13947,13779,95
Kansas,Crawford County,16052,15950,99
Kansas,Decatur County,1447,1742,83
Kansas,Dickinson County,9177,9158,99
Kansas,Doniphan County,3610,3690,95
Kansas,Douglas County,57492,56097,95
Kansas,Edwards County,1407,1502,94
Kansas,Elk County,1332,1484,90
Kansas,Ellis County,13473,13323,99
Kansas,Ellsworth County,2803,2939,95
Kansas,Finney County,11370,11017,95
Kansas,Ford County,8775,9068,95
Kansas,Franklin County,12164,11912,95
Kansas,Geary County,9234,8912,95
Kansas,Gove County,1423,1572,91
Kansas,Graham County,1294,1523,85
Kansas,Grant County,2426,2591,94
Kansas,Gray County,2231,2241,95
Kansas,Greeley County,614,761,81
Kansas,Greenwood County,3018,3080,95
Kansas,Hamilton County,830,951,87
Kansas,Harper County,2593,2796,93
Kansas,Harvey County,17007,16719,99
Kansas,Haskell County,1379,1514,91
Kansas,Hodgeman County,1028,1205,85
Kansas,Jackson County,6454,6422,99
Kansas,Jefferson County,9550,9545,99
Kansas,Jewell County,1595,1624,95
Kansas,Johnson County,336507,340000,95
Kansas,Kearny County,1393,1503,93
Kansas,Kingman County,3904,3922,99
Kansas,Kiowa County,1138,1298,88
Kansas,Labette County,8369,8792,95
Kansas,Lane County,882,1006,88
Kansas,Leavenworth County,35991,36000,95
Kansas,Lincoln County,1559,1686,92
Kansas,Linn County,4870,4398,99
Kansas,Logan County,1430,1472,95
Kansas,Lyon County,13572,13971,95
Kansas,McPherson County,13819,14486,95
Kansas,Marion County,5973,5890,99
Kansas,Marshall County,4950,5020,99
Kansas,Meade County,1790,1865,95
Kansas,Miami County,17576,17079,95
Kansas,Mitchell County,3030,3371,90
Kansas,Montgomery County,13085,13460,95
Kansas,Morris County,2841,2846,95
Kansas,Morton County,1148,1386,83
Kansas,Nemaha County,5612,5578,99
Kansas,Neosho County,6574,7026,94
Kansas,Ness County,1476,1484,99
Kansas,Norton County,2367,2386,99
Kansas,Osage County,7824,7883,99
Kansas,Osborne County,1893,2090,91
Kansas,Ottawa County,3158,3335,95
Kansas,Pawnee County,2703,2886,94
Kansas,Phillips County,3265,3278,99
Kansas,Pottawatomie County,12804,18500,69
Kansas,Pratt County,4093,4026,99
Kansas,Rawlins County,1487,1674,89
Kansas,Reno County,27116,27148,99
Kansas,Republic County,2622,3053,86
Kansas,Rice County,4216,4169,99
Kansas,Riley County,23927,24116,95
Kansas,Rooks County,2710,3054,89
Kansas,Rush County,1661,1785,93
Kansas,Russell County,3390,3409,99
Kansas,Saline County,23857,23742,99
Kansas,Scott County,2316,2302,99
Kansas,Sedgwick County,212313,211443,95
Kansas,Seward County,5002,5613,89
Kansas,Shawnee County,83985,85621,95
Kansas,Sheridan County,1389,1490,93
Kansas,Sherman County,2646,2840,93
Kansas,Smith County,2086,2215,94
Kansas,Stafford County,2010,2156,93
Kansas,Stanton County,755,823,92
Kansas,Stevens County,1974,2206,89
Kansas,Sumner County,10766,10730,99
Kansas,Thomas County,3771,3768,99
Kansas,Trego County,1591,1794,89
Kansas,Wabaunsee County,3844,3851,99
Kansas,Wallace County,810,907,89
Kansas,Washington County,2838,2827,99
Kansas,Wichita County,955,1070,89
Kansas,Wilson County,3900,4031,95
Kansas,Woodson County,1489,1492,99
Kansas,Wyandotte County,54595,56778,95
Kentucky,Adair County,8724,8768,100
Kentucky,Allen County,9305,9364,100
Kentucky,Anderson County,13235,13254,100
Kentucky,Ballard County,4227,4227,100
Kentucky,Barren County,20022,20064,100
Kentucky,Bath County,5610,5627,100
Kentucky,Bell County,9947,10044,100
Kentucky,Boone County,66950,66998,100
Kentucky,Bourbon County,9648,9648,100
Kentucky,Boyd County,21755,21755,100
Kentucky,Boyle County,14466,14478,100
Kentucky,Bracken County,4232,4246,100
Kentucky,Breathitt County,5617,5661,100
Kentucky,Breckinridge County,10198,10201,100
Kentucky,Bullitt County,41880,41998,100
Kentucky,Butler County,6122,6125,100
Kentucky,Caldwell County,6425,6434,100
Kentucky,Calloway County,17475,17475,100
Kentucky,Campbell County,48880,48880,100
Kentucky,Carlisle County,2642,2642,100
Kentucky,Carroll County,4115,4136,100
Kentucky,Carter County,11548,11586,100
Kentucky,Casey County,7295,7295,100
Kentucky,Christian County,23789,23863,100
Kentucky,Clark County,18128,18139,100
Kentucky,Clay County,7568,7591,100
Kentucky,Clinton County,4902,4932,100
Kentucky,Crittenden County,4236,4242,100
Kentucky,Cumberland County,3277,3309,100
Kentucky,Daviess County,49284,49287,100
Kentucky,Edmonson County,6123,6132,100
Kentucky,Elliott County,2966,2995,100
Kentucky,Estill County,6537,6540,100
Kentucky,Fayette County,153150,153150,100
Kentucky,Fleming County,7039,7002,99
Kentucky,Floyd County,16284,16353,100
Kentucky,Franklin County,26113,26113,100
Kentucky,Fulton County,2405,2426,100
Kentucky,Gallatin County,3844,3849,100
Kentucky,Garrard County,8693,8706,100
Kentucky,Grant County,11082,11108,100
Kentucky,Graves County,16962,17019,100
Kentucky,Grayson County,11962,11985,100
Kentucky,Green County,5892,5892,100
Kentucky,Greenup County,18136,18176,100
Kentucky,Hancock County,4578,4587,100
Kentucky,Hardin County,48949,48949,100
Kentucky,Harlan County,10922,10971,100
Kentucky,Harrison County,8844,8859,100
Kentucky,Hart County,8348,8370,100
Kentucky,Henderson County,20683,20697,100
Kentucky,Henry County,8092,8110,100
Kentucky,Hickman County,2192,2199,100
Kentucky,Hopkins County,21468,21512,100
Kentucky,Jackson County,6094,6113,100
Kentucky,Jefferson County,386961,386961,100
Kentucky,Jessamine County,26326,26326,100
Kentucky,Johnson County,10160,10192,100
Kentucky,Kenton County,82185,82198,100
Kentucky,Knott County,6200,6252,100
Kentucky,Knox County,13240,13273,100
Kentucky,Larue County,7291,7301,100
Kentucky,Laurel County,28136,28136,100
Kentucky,Lawrence County,6922,6955,100
Kentucky,Lee County,2564,2801,100
Kentucky,Leslie County,4792,4813,100
Kentucky,Letcher County,9077,9135,100
Kentucky,Lewis County,5857,5883,100
Kentucky,Lincoln County,10893,10914,100
Kentucky,Livingston County,4997,5004,100
Kentucky,Logan County,12323,12350,100
Kentucky,Lyon County,4229,4229,100
Kentucky,McCracken County,33557,33557,100
Kentucky,McCreary County,6390,6438,100
Kentucky,McLean County,4775,4782,100
Kentucky,Madison County,44015,44015,100
Kentucky,Magoffin County,5426,5447,100
Kentucky,Marion County,8892,8928,100
Kentucky,Marshall County,17607,17607,100
Kentucky,Martin County,3925,3930,100
Kentucky,Mason County,7929,7958,100
Kentucky,Meade County,14065,14113,100
Kentucky,Menifee County,3076,3102,100
Kentucky,Mercer County,11704,11735,100
Kentucky,Metcalfe County,4969,5012,100
Kentucky,Monroe County,5274,5330,100
Kentucky,Montgomery County,12816,12842,100
Kentucky,Morgan County,5518,5544,100
Kentucky,Muhlenberg County,14158,14235,100
Kentucky,Nelson County,23204,23256,100
Kentucky,Nicholas County,3388,3396,100
Kentucky,Ohio County,11078,11129,100
Kentucky,Oldham County,38066,38066,100
Kentucky,Owen County,5446,5458,100
Kentucky,Owsley County,1876,1896,100
Kentucky,Pendleton County,6913,6925,100
Kentucky,Perry County,10533,10626,100
Kentucky,Pike County,25258,25395,100
Kentucky,Powell County,5493,5505,100
Kentucky,Pulaski County,31513,31557,100
Kentucky,Robertson County,1139,1146,100
Kentucky,Rockcastle County,7755,7784,100
Kentucky,Rowan County,10042,10065,100
Kentucky,Russell County,8916,8955,100
Kentucky,Scott County,28967,28967,100
Kentucky,Shelby County,23591,23591,100
Kentucky,Simpson County,8699,8732,100
Kentucky,Spencer County,11407,11433,100
Kentucky,Taylor County,12496,12517,100
Kentucky,Todd County,5332,5363,100
Kentucky,Trigg County,7368,7376,100
Kentucky,Trimble County,4302,4320,100
Kentucky,Union County,6553,6577,100
Kentucky,Warren County,55430,55430,100
Kentucky,Washington County,6193,6225,100
Kentucky,Wayne County,9150,9240,100
Kentucky,Webster County,5976,5993,100
Kentucky,Whitley County,15298,15356,100
Kentucky,Wolfe County,2985,2985,100
Kentucky,Woodford County,15249,15249,100
Louisiana,Acadia Parish,27499,28425,100
Louisiana,Allen Parish,9423,9810,100
Louisiana,Ascension Parish,60627,62325,100
Louisiana,Assumption Parish,10602,11235,100
Louisiana,Avoyelles Parish,16313,17292,100
Louisiana,Beauregard Parish,15755,16357,100
Louisiana,Bienville Parish,6814,7050,100
Louisiana,Bossier Parish,53200,54655,100
Louisiana,Caddo Parish,102046,104912,100
Louisiana,Calcasieu Parish,80267,82663,100
Louisiana,Caldwell Parish,4586,4762,100
Louisiana,Cameron Parish,3936,4039,100
Louisiana,Catahoula Parish,4622,4858,100
Louisiana,Claiborne Parish,6286,6580,100
Louisiana,Concordia Parish,8252,8828,100
Louisiana,De Soto Parish,14336,14736,100
Louisiana,East Baton Rouge Parish,203954,208182,100
Louisiana,East Carroll Parish,2868,3036,100
Louisiana,East Feliciana Parish,10097,10509,100
Louisiana,Evangeline Parish,14375,15412,100
Louisiana,Franklin Parish,9307,9720,100
Louisiana,Grant Parish,9047,9392,100
Louisiana,Iberia Parish,31180,32713,100
Louisiana,Iberville Parish,15818,16719,100
Louisiana,Jackson Parish,7406,7632,100
Louisiana,Jefferson Parish,185983,193733,100
Louisiana,Jefferson Davis Parish,14359,14841,100
Louisiana,Lafayette Parish,111505,114521,100
Louisiana,Lafourche Parish,43702,45388,100
Louisiana,LaSalle Parish,6845,7077,100
Louisiana,Lincoln Parish,18656,19275,100
Louisiana,Livingston Parish,63764,65230,100
Louisiana,Madison Parish,4441,4670,100
Louisiana,Morehouse Parish,10932,11574,100
Louisiana,Natchitoches Parish,15985,16554,100
Louisiana,Orleans Parish,167935,177819,100
Louisiana,Ouachita Parish,66726,69166,100
Louisiana,Plaquemines Parish,10648,11014,100
Louisiana,Pointe Coupee Parish,11762,12371,100
Louisiana,Rapides Parish,56648,58865,100
Louisiana,Red River Parish,3995,4132,100
Louisiana,Richland Parish,9424,9940,100
Louisiana,Sabine Parish,10180,10596,100
Louisiana,St. Bernard Parish,16859,17650,100
Louisiana,St. Charles Parish,27462,28517,100
Louisiana,St. Helena Parish,5809,6158,100
Louisiana,St. James Parish,11882,12590,100
Louisiana,St. John the Baptist Parish,20295,21432,100
Louisiana,St. Landry Parish,38917,41154,100
Louisiana,St. Martin Parish,25861,27038,100
Louisiana,St. Mary Parish,22203,23186,100
Louisiana,St. Tammany Parish,136953,140110,100
Louisiana,Tangipahoa Parish,55831,57661,100
Louisiana,Tensas Parish,2404,2554,100
Louisiana,Terrebonne Parish,44421,46240,100
Louisiana,Union Parish,10712,11201,100
Louisiana,Vermilion Parish,26181,27324,100
Louisiana,Vernon Parish,16569,17268,100
Louisiana,Washington Parish,18858,19513,100
Louisiana,Webster Parish,17652,18216,100
Louisiana,West Baton Rouge Parish,13711,14097,100
Louisiana,West Carroll Parish,4831,5052,100
Louisiana,West Feliciana Parish,6084,6268,100
Louisiana,Winn Parish,5942,6225,100
Maine,Aroostook Cty Townships,2306,412,95
Maine,Franklin Cty Townships,0,262,0
Maine,Hancock Cty Townships,0,59,0
Maine,Oxford Cty Townships,0,431,0
Maine,Penobscot Cty Townships,0,526,0
Maine,Piscataquis Cty Townshps,84,209,40
Maine,Somerset Cty Townships,0,268,0
Maine,Washington Cty Townships,0,332,0
Maine,Indian Township Vtng Dst,0,285,0
Maine,Oxbow Plt.,0,52,0
Maine,Pleasant Point Votng Dst,0,269,0
Maine,Auburn,12161,13349,91
Maine,Durham,2806,2789,95
Maine,Greene,2642,2642,99
Maine,Leeds,1362,1405,95
Maine,Lewiston,17317,17321,99
Maine,Lisbon,5298,5352,95
Maine,Livermore,952,1429,67
Maine,Livermore Falls,1394,1591,88
Maine,Mechanic Falls,1700,1712,99
Maine,Minot,1789,1828,95
